name	id	level	prev	n	estimate	lower	upper	se	p.value	q.value	subspecies	species	genus	family	order	class	phylum	superkingdom
Eubacteriales sp.	HG3A.0580	order	0.245514320739998	8973	0.0215749140561011	-0.0185181043078007	0.0616679324200029	0.0204532014325198	0.291525965917606	0.643968895988021	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Christensenella hongkongensis	HG3A.0176	species	0.649949849548646	8973	-0.0215692079635617	-0.0616620445569416	0.0185236286298181	0.02045310870343	0.291651404278706	0.643968895988021	unclassified	Christensenella hongkongensis	Christensenella	Christensenellaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Blautia sp.	HG3A.0206	genus	0.603477097960548	8973	0.0215379356675424	-0.0185647391015032	0.0616406104365879	0.0204581275869371	0.29246993014987	0.645058679274991	unclassified	unclassified	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.0389	family	0.20673130502619	8973	-0.0215703136901575	-0.0618153612333383	0.0186747338530234	0.0205307581632002	0.293455365491374	0.646513763041485	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Staphylococcus equorum subsp. equorum	HG3A.1978	subspecies	0.0162710353282068	8973	-0.0213965497619919	-0.0613737855934392	0.0185806860694553	0.020394135700996	0.294136765548848	0.646956165278418	Staphylococcus equorum subsp. equorum	Staphylococcus equorum	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0917	order	0.102975593447008	8973	0.0214158711757504	-0.0186116610750439	0.0614434034265447	0.0204197941033368	0.294308018763935	0.646956165278418	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.1868	family	0.00880419034882425	8973	0.0214442988640951	-0.0186728539506946	0.0615614516788848	0.0204655134710147	0.294747340594971	0.647066089672018	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Agathobaculum desmolans	HG3A.1429	species	0.0178312715925554	8973	0.0213750905856763	-0.0186343473017765	0.061384528473129	0.0204105633775566	0.295009980429812	0.647066089672018	unclassified	Agathobaculum desmolans	Agathobaculum	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridium sp. 1001271st1 H5	HG3A.0888	species	0.281734091162376	8973	0.0213072568902924	-0.0187319354547652	0.0613464492353501	0.0204257424271703	0.296904046659263	0.648985478072043	unclassified	Clostridium sp. 1001271st1 H5	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bifidobacteriaceae sp.	HG3A.1607	family	0.0630781232586649	8973	0.0212787445417801	-0.0187176327555095	0.0612751218390697	0.0204039005995385	0.297034053535684	0.648985478072043	unclassified	unclassified	unclassified	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
Oscillospiraceae sp.	HG3A.0256	family	0.449348044132397	8973	0.0213990133477787	-0.0188324854877351	0.0616305121832925	0.0205238463751041	0.29714283924313	0.648985478072043	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Enterococcus gallinarum	HG3A.1862	species	0.00713250863702218	8973	0.021292358910344	-0.0187642560759103	0.0613489738965983	0.0204346304781184	0.297452060892238	0.648985478072043	unclassified	Enterococcus gallinarum	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0820	order	0.0426836063746796	8973	-0.0212432511480663	-0.0612499720387166	0.018763469742584	0.0204091773187075	0.29796542453894	0.648985478072043	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eggerthellales sp.	HG3A.0122	order	0.60448010698763	8973	0.0215650254654973	-0.0190581384548642	0.0621881893858589	0.0207236518574892	0.298089791136161	0.648985478072043	unclassified	unclassified	unclassified	unclassified	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria
Bacteria sp.	HG3A.1673	superkingdom	0.00479215424049928	8973	-0.0212224966845669	-0.0612073635158471	0.0187623701467133	0.0203980286076188	0.298173680605392	0.648985478072043	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria
Clostridia sp.	HG3A.0623	class	0.113562910955087	8973	0.0212494634584586	-0.0189017520174388	0.061400678934356	0.0204828903235789	0.299566137945801	0.651302063332328	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Methanomassiliicoccales sp.	HG3A.1485	order	0.0148222445113117	8973	0.0212428541196601	-0.0189668523399686	0.0614525605792889	0.0205127291314577	0.300419987761821	0.6524438465068	unclassified	unclassified	unclassified	unclassified	Methanomassiliicoccales	Thermoplasmata	Candidatus Thermoplasmatota	Archaea
Eubacteriales sp.	HG3A.1006	order	0.0708793045804079	8973	-0.0211024282627719	-0.061095334689084	0.0188904781635403	0.0204021299565152	0.301012609550308	0.652448705142722	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1095	order	0.0608492143095955	8973	-0.0211226354784232	-0.0611593870718125	0.0189141161149661	0.0204244972930408	0.301079603985256	0.652448705142722	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1453	order	0.00869274490137078	8973	0.021101061198734	-0.0189831668092466	0.0611852892067147	0.0204487170876723	0.302146460128083	0.654046590353592	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Barnesiellaceae sp.	HG3A.1180	family	0.0166053716705673	8973	-0.0210277060750238	-0.0610310327279946	0.0189756205779469	0.0204074457696797	0.302853313951363	0.654862557944941	unclassified	unclassified	unclassified	Barnesiellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Clostridia sp.	HG3A.1533	class	0.00880419034882425	8973	-0.0208158039637722	-0.0608347041212862	0.0192030961937418	0.0204153904951813	0.307939743670729	0.664517114667087	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Bacteroides togonis	HG3A.1370	species	0.0208402986737992	8973	-0.0208450710911691	-0.0609242179405931	0.0192340757582549	0.0204461249665572	0.307987781105149	0.664517114667087	unclassified	Bacteroides togonis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Firmicutes sp.	HG3A.1091	phylum	0.0247408893346707	8973	0.0207531066826258	-0.0192349364446095	0.0607411498098611	0.020399648975045	0.309025854181692	0.665038811782449	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1211	phylum	0.0153794717485791	8973	0.0207570276795573	-0.0192492751544565	0.060763330513571	0.0204089640497408	0.309155315123867	0.665038811782449	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Coprococcus eutactus	HG3A.0155	species	0.570043463724507	8973	-0.0208234186296043	-0.0609642648456405	0.0193174275864319	0.0204776005108059	0.309234671675164	0.665038811782449	unclassified	Coprococcus eutactus	Coprococcus	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroides fluxus	HG3A.1715	species	0.00434637245068539	8973	0.0206613493538652	-0.0193103499949528	0.0606330487026832	0.0203913112991658	0.310971886225662	0.665294736592487	unclassified	Bacteroides fluxus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1194	order	0.0182770533823693	8973	-0.0206926193947045	-0.0607662817340636	0.0193810429446547	0.0204433270782042	0.311472811375001	0.665294736592487	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0806	family	0.295107544856793	8973	-0.0208020367339428	-0.0610879028912214	0.0194838294233359	0.0205515815227378	0.311476467591992	0.665294736592487	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1970	order	0.00300902708124373	8973	0.0206489629170796	-0.0193486746763	0.0606466005104593	0.020404543531671	0.311575900423317	0.665294736592487	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0331	order	0.280396745792934	8973	-0.0207162850451817	-0.0608496171228417	0.0194170470324784	0.0204737672203212	0.311639675548592	0.665294736592487	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1204	order	0.0265240164939262	8973	0.0206656823417075	-0.0193882176149935	0.0607195822984085	0.0204332454228491	0.311864411170214	0.665294736592487	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0151	order	0.55087484676251	8973	-0.0206802683999088	-0.0607677419500754	0.0194072051502577	0.0204503727806282	0.311928423686317	0.665294736592487	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0412	family	0.425721609272261	8973	0.0206618667115574	-0.01940934129857	0.0607330747216849	0.0204420750175661	0.312162794366854	0.665294736592487	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Enterococcus faecalis	HG3A.0742	species	0.120249637802296	8973	0.0206582019078755	-0.0194230693494084	0.0607394731651595	0.0204472087198803	0.312370123175919	0.665294736592487	unclassified	Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1548	order	0.00757829042683606	8973	-0.0205020950455347	-0.0604755960798452	0.0194714059887758	0.0203922304177007	0.314737733353113	0.669618864636581	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1289	order	0.0122589992198819	8973	-0.0204622059845923	-0.0605163870151179	0.0195919750459333	0.0204333888108949	0.316655850944418	0.672326734647139	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0551	order	0.13195140978491	8973	-0.0204715175387875	-0.060546580352468	0.019603545274893	0.0204440415213808	0.316687907755705	0.672326734647139	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Veillonella tobetsuensis	HG3A.1344	species	0.0982948846539619	8973	0.0205012025918598	-0.0196767511639756	0.0606791563476952	0.0204965306891051	0.317227543968172	0.672752857667544	unclassified	Veillonella tobetsuensis	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0781	order	0.211412013819236	8973	-0.0203740289021353	-0.0603979303289788	0.0196498725247081	0.0204179418613091	0.318379708435473	0.672890315368288	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Proteus mirabilis	HG3A.1934	species	0.00534938147776663	8973	0.020322993044399	-0.0196711140855234	0.0603171001743214	0.0204027424879186	0.319233034331772	0.672890315368288	unclassified	Proteus mirabilis	Proteus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
Eubacteriales sp.	HG3A.0502	order	0.15602362643486	8973	0.0202922863875039	-0.0196947361417845	0.0602793089167923	0.0203991283234144	0.319879006200524	0.672890315368288	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.0629	family	0.278613618633679	8973	0.0203170936799538	-0.0197386460330281	0.0603728333929356	0.0204341839629574	0.320118662396209	0.672890315368288	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.1641	family	0.0264125710464728	8973	-0.0202947867826169	-0.0603067152155693	0.0197171416503356	0.0204118339136964	0.320120687096057	0.672890315368288	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroides uniformis	HG3A.0007	species	0.976485010587318	8973	0.0207957547567321	-0.0202351399568387	0.0618266494703029	0.0209316531600616	0.320489836216616	0.672890315368288	unclassified	Bacteroides uniformis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.0914	order	0.0337679705784019	8973	-0.0202895420509397	-0.0603513355926587	0.0197722514907793	0.0204372722856543	0.320848434649435	0.672890315368288	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Gemella morbillorum	HG3A.1782	species	0.106653293212972	8973	0.020253131171271	-0.0197543265041843	0.0602605888467262	0.0204095531848469	0.321060838908702	0.672890315368288	unclassified	Gemella morbillorum	Gemella	unclassified	Bacillales	Bacilli	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0744	order	0.225565585645826	8973	0.0202743601302406	-0.0197770305069578	0.060325750767439	0.0204319653092697	0.321084977146067	0.672890315368288	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1275	order	0.0117017719826145	8973	-0.0203036423024435	-0.0604435727736737	0.0198362881687867	0.0204771333493464	0.321455128742286	0.672890315368288	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Dialister succinatiphilus	HG3A.0719	species	0.0717708681600357	8973	-0.020263255266999	-0.0603325180429348	0.0198060075089368	0.0204410826685643	0.321565960154028	0.672890315368288	unclassified	Dialister succinatiphilus	Dialister	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria
Escherichia sp. 4726-5	HG3A.1469	species	0.019614398751811	8973	0.0202293924498364	-0.0197744525680634	0.0602332374677362	0.0204077102102916	0.321584633349867	0.672890315368288	unclassified	Escherichia sp. 4726-5	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
Bacteroides cutis	HG3A.1017	species	0.0294215981277165	8973	-0.0201836971388202	-0.0601474549050851	0.0197800606274447	0.0203872599507196	0.322193742918435	0.672890315368288	unclassified	Bacteroides cutis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Alistipes dispar	HG3A.0281	species	0.412793937367659	8973	0.0203126877472719	-0.0199065196618899	0.0605318951564336	0.0205175759811719	0.322194320380284	0.672890315368288	unclassified	Alistipes dispar	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eggerthellales sp.	HG3A.1727	order	0.0046807087930458	8973	0.020192576370893	-0.0198039219285914	0.0601890746703774	0.020403962328048	0.322377173760827	0.672890315368288	unclassified	unclassified	unclassified	unclassified	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria
Bacteria sp.	HG3A.0866	superkingdom	0.0439095062966678	8973	0.0201784771289514	-0.0198481592814576	0.0602051135393604	0.0204193370959924	0.32307959384269	0.67364810270771	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria
Holdemania sp. Marseille-P2844	HG3A.0201	species	0.507299676808202	8973	0.0201860910162016	-0.0199202920512756	0.0602924740836788	0.0204600193520845	0.323860072071309	0.674566886738246	unclassified	Holdemania sp. Marseille-P2844	Holdemania	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
Citrobacter sp. MGH106	HG3A.1959	species	0.00724395408447565	8973	0.020107767417646	-0.0199067117221865	0.0601222465574785	0.0204131351407863	0.32463102923198	0.675232364079413	unclassified	Citrobacter sp. MGH106	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
Eubacteriales sp.	HG3A.1150	order	0.0231806530703221	8973	0.0200982531287381	-0.0199162178781723	0.0601127241356485	0.0204131309918272	0.32485990312133	0.675232364079413	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0061	order	0.812883093725621	8973	0.0201391020149315	-0.0200504079158965	0.0603286119457595	0.0205024259991755	0.325989265838209	0.675575303126227	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oxalobacter formigenes	HG3A.0552	species	0.0980719937590549	8973	-0.0200592361740526	-0.0601194469409404	0.0200009745928353	0.020436464843018	0.326352648593041	0.675575303126227	unclassified	Oxalobacter formigenes	Oxalobacter	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
Eubacteriales sp.	HG3A.1632	order	0.0125933355622423	8973	0.0199764769509183	-0.0199964543454857	0.0599494082473224	0.0203919397694871	0.327297466829551	0.675575303126227	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Muribaculum intestinale	HG3A.1690	species	0.00657528139975482	8973	-0.019968934556175	-0.0599447210775898	0.0200068519652398	0.0203933963445883	0.327514681263012	0.675575303126227	unclassified	Muribaculum intestinale	Muribaculum	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Butyricimonas faecalis	HG3A.0394	species	0.249860693190683	8973	0.020037014274296	-0.0201326584660286	0.0602066870146207	0.020492306181068	0.328208718391334	0.675575303126227	unclassified	Butyricimonas faecalis	Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Bacteria sp.	HG3A.1274	superkingdom	0.0208402986737992	8973	-0.0199659017355172	-0.0599947522415487	0.0200629487705143	0.0204204666029641	0.328229771135707	0.675575303126227	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria
Eubacteriales sp.	HG3A.1521	order	0.00757829042683606	8973	-0.0199535567016916	-0.0599624592039603	0.0200553458005772	0.0204102902541686	0.328287827272999	0.675575303126227	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Sutterella seckii	HG3A.0561	species	0.140644154686281	8973	-0.0200273890758296	-0.0602017709250201	0.0201469927733609	0.0204947085033708	0.328497811020009	0.675575303126227	unclassified	Sutterella seckii	Sutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
Eubacteriales sp.	HG3A.1223	order	0.017719826145102	8973	-0.0199373582092519	-0.0599365857815496	0.0200618693630458	0.0204053546494269	0.328563656345143	0.675575303126227	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.1247	class	0.0383372339239942	8973	0.0199506116034154	-0.0201178382362974	0.0600190614431282	0.0204406679542574	0.329078528032692	0.675575303126227	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.1258	class	0.0179427170400089	8973	0.0200782032088005	-0.0202487705946983	0.0604051770122992	0.0205725523301967	0.329105767753845	0.675575303126227	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0960	class	0.0322077343140533	8973	-0.0199467761496793	-0.0600100451385814	0.0201164928392227	0.0204380249757652	0.329108976384414	0.675575303126227	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0764	order	0.05104201493369	8973	-0.0198533365476219	-0.0598390717938812	0.0201323986986374	0.0203984716240645	0.330442886666051	0.677365075563682	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0189	order	0.463613061406442	8973	0.0198869381424899	-0.0202029014376365	0.0599767777226163	0.0204515797959476	0.330882482093171	0.677365075563682	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidaceae sp.	HG3A.1816	family	0.00278613618633679	8973	-0.0198326336309918	-0.0598230994134085	0.0201578321514249	0.0204008848773654	0.33100459611928	0.677365075563682	unclassified	unclassified	unclassified	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1191	order	0.017496935250195	8973	-0.0197293550358923	-0.0596807475497809	0.0202220374779963	0.020380951894905	0.333056262231745	0.680281154314751	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Ruminococcus callidus	HG3A.0247	species	0.274601582525354	8973	0.0197739539698481	-0.0202959549756155	0.0598438629153117	0.0204414123078893	0.333396645366749	0.680281154314751	unclassified	Ruminococcus callidus	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteria sp.	HG3A.1373	superkingdom	0.0168282625654742	8973	-0.0197768022355389	-0.0598575461737418	0.0203039417026641	0.020446939711364	0.333457714432369	0.680281154314751	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria
Alistipes sp.	HG3A.1385	genus	0.0271926891786471	8973	-0.0197071957256238	-0.0597522065276735	0.020337815076426	0.0204287106764502	0.33473079461883	0.680848743990695	unclassified	unclassified	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.0280	order	0.247408893346707	8973	-0.0197605004145606	-0.0599381051363838	0.0204171043072625	0.0204963526315965	0.335022931048494	0.680848743990695	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Rhodospirillales sp.	HG3A.1400	order	0.0127047810096958	8973	0.019664429573691	-0.0203223296286073	0.0596511887759893	0.0203989939888047	0.335077181209878	0.680848743990695	unclassified	unclassified	unclassified	unclassified	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
Eubacteriales sp.	HG3A.1597	order	0.00824696311155689	8973	-0.0196473819668173	-0.0596400189469463	0.0203452550133116	0.0204019925002377	0.335567346193661	0.680848743990695	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0969	order	0.0277499164159144	8973	0.0196277699834264	-0.0203631639628952	0.0596187039297479	0.0204011237082402	0.336029365772398	0.680848743990695	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1404	phylum	0.0102529811657194	8973	-0.0196209720875502	-0.0596144852807429	0.0203725411056426	0.0204024394948273	0.336227911140471	0.680848743990695	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0537	order	0.360080240722167	8973	-0.0196235241603427	-0.0596278800682785	0.020380831747593	0.0204079708376338	0.336296048551214	0.680848743990695	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Enterocloster clostridioformis	HG3A.0686	species	0.156915190014488	8973	0.0196176547644532	-0.0204302455983624	0.0596655551272688	0.0204301847677211	0.336966220126091	0.680848743990695	unclassified	Enterocloster clostridioformis	Enterocloster	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Alistipes provencensis	HG3A.0877	species	0.0600690961774212	8973	-0.0195973972932806	-0.0596120690207216	0.0204172744341603	0.0204132333881448	0.337064335753815	0.680848743990695	unclassified	Alistipes provencensis	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Selenomonadales sp.	HG3A.1357	order	0.015825253538393	8973	-0.0195918955470003	-0.0596107316726621	0.0204269405786616	0.0204153578297342	0.337250263310959	0.680848743990695	unclassified	unclassified	unclassified	unclassified	Selenomonadales	Negativicutes	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.1982	family	0.00111445447453472	8973	-0.0195674330354433	-0.0595577049300434	0.0204228388591569	0.0204007859667139	0.337508898784304	0.680848743990695	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Erysipelotrichales sp.	HG3A.1130	order	0.0176083806976485	8973	-0.0197485421464023	-0.0601941879023822	0.0206971036095776	0.0206330920811942	0.338528000098372	0.681566848098661	unclassified	unclassified	unclassified	unclassified	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
Anaeroglobus geminatus	HG3A.1818	species	0.0141535718265909	8973	-0.019513697948509	-0.0595041103757981	0.02047671447878	0.0204008576585823	0.33883892560534	0.681566848098661	unclassified	Anaeroglobus geminatus	Anaeroglobus	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria
Sutterella sp.	HG3A.1956	genus	0.00245179984397637	8973	-0.0194870836293474	-0.0594652676811702	0.0204911004224754	0.0203946194296634	0.339350375354864	0.681566848098661	unclassified	unclassified	Sutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
Eubacteriales sp.	HG3A.0927	order	0.0305360526022512	8973	0.0194829409525661	-0.0205171382343207	0.0594830201394529	0.0204057890952593	0.339717464739537	0.681566848098661	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Erysipelotrichaceae sp.	HG3A.0867	family	0.127493591886771	8973	-0.0194905302876366	-0.0595162985284404	0.0205352379531672	0.0204188942047226	0.339839425863599	0.681566848098661	unclassified	unclassified	unclassified	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
Faecalibacterium sp.	HG3A.1307	genus	0.0132620082469631	8973	-0.0195404387244005	-0.0596838671547924	0.0206029897059914	0.0204789178112366	0.340021920648659	0.681566848098661	unclassified	unclassified	Faecalibacterium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Blastocystidae sp.	HG3A.1901	family	0.00100300902708124	8973	0.0194503322981703	-0.0205420381785459	0.0594427027748864	0.020401856545196	0.340433268374108	0.681566848098661	unclassified	unclassified	unclassified	Blastocystidae	Opalinata	Bigyra	unclassified	Eukaryota
Candidatus Borkfalkiales sp.	HG3A.1329	order	0.0495932241167948	8973	0.0194423275423266	-0.0205483635801204	0.0594330186647737	0.0204009998331662	0.340611744742504	0.681566848098661	unclassified	unclassified	unclassified	unclassified	Candidatus Borkfalkiales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0102	order	0.685946729076117	8973	-0.0196058384863961	-0.0600001338011316	0.0207884568283394	0.0206068959762044	0.341416550833615	0.682489278353198	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0659	order	0.0735539953192912	8973	0.0194394343488796	-0.0206405857111072	0.0595194544088665	0.0204465704294399	0.341760786459913	0.682490101733328	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Actinomycetaceae sp.	HG3A.1068	family	0.078234704112337	8973	0.0193800074516	-0.0206121168884671	0.059372131791667	0.0204017309801308	0.342178948915824	0.68263840562604	unclassified	unclassified	unclassified	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
Fournierella massiliensis	HG3A.1189	species	0.019391507856904	8973	-0.0193756280017499	-0.059415762345089	0.0206645063415893	0.0204262229816755	0.342867092683941	0.683324476885163	unclassified	Fournierella massiliensis	Fournierella	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Porphyromonadaceae sp.	HG3A.1216	family	0.122701437646272	8973	0.0193159573969569	-0.0206824888023981	0.0593144035963119	0.0204049560369292	0.343852835747455	0.684007655983225	unclassified	unclassified	unclassified	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
